1778196733538,1,A,4,1,1778196733536,0,
1778196740375,1,A,3,2,1778196740372,0,
1778196744299,1,A,1,2,1778196744288,0,
1778196760937,1,Q,4,3,1778196760930,0,
1778196768079,1,Q,1,2,1778196768079,0,
1778196786358,1,Q,4,2,1778196786358,0,
